DEWP,TEMP,PRES,Iws,Is,Ir,hour_sin,hour_cos,pm2_1,pm2_24,pm2_24_mean
-19,-3.0,1036.0,37.99,0,0,-0.8660254037844386,0.5000000000000001,25.0,403.0,142.79166666666666
-18,-4.0,1037.0,46.93,0,0,-0.7071067811865477,0.7071067811865474,16.0,374.0,126.66666666666667
-19,-4.0,1038.0,55.87,0,0,-0.5000000000000004,0.8660254037844384,20.0,333.0,111.91666666666667
-19,-5.0,1038.0,65.7,0,0,-0.25881904510252157,0.9659258262890681,20.0,343.0,98.875
-20,-6.0,1038.0,75.53,0,0,0.0,1.0,18.0,364.0,85.33333333333333
-20,-6.0,1038.0,85.36,0,0,0.25881904510252074,0.9659258262890683,18.0,389.0,70.91666666666667
-20,-7.0,1038.0,95.19,0,0,0.49999999999999994,0.8660254037844387,17.0,368.0,55.416666666666664
-22,-8.0,1038.0,103.24,0,0,0.7071067811865475,0.7071067811865476,17.0,267.0,40.791666666666664
-23,-8.0,1038.0,111.29,0,0,0.8660254037844386,0.5000000000000001,17.0,71.0,30.375
-24,-9.0,1038.0,118.44,0,0,0.9659258262890683,0.25881904510252074,15.0,81.0,28.041666666666668
-24,-9.0,1038.0,128.27,0,0,1.0,6.123233995736766e-17,19.0,51.0,25.458333333333332
-25,-9.0,1038.0,138.1,0,0,0.9659258262890683,-0.25881904510252063,16.0,49.0,24.0
-25,-8.0,1039.0,147.04,0,0,0.8660254037844387,-0.49999999999999983,18.0,44.0,22.708333333333332
-25,-8.0,1039.0,155.98,0,0,0.7071067811865476,-0.7071067811865475,18.0,45.0,21.625
-22,-7.0,1039.0,160.9,0,0,0.49999999999999994,-0.8660254037844387,18.0,35.0,20.5
-22,-7.0,1038.0,3.13,0,0,0.258819045102521,-0.9659258262890682,26.0,29.0,20.125
-22,-5.0,1037.0,4.02,0,0,1.2246467991473532e-16,-1.0,26.0,27.0,20.0
-21,-5.0,1035.0,3.13,0,0,-0.2588190451025208,-0.9659258262890683,25.0,29.0,19.916666666666668
-21,-4.0,1034.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,24.0,16.0,19.708333333333332
-20,-3.0,1034.0,1.79,0,0,-0.7071067811865471,-0.7071067811865479,15.0,23.0,19.666666666666668
-21,-2.0,1033.0,4.92,0,0,-0.8660254037844384,-0.5000000000000004,17.0,28.0,19.416666666666668
-20,-2.0,1033.0,10.73,0,0,-0.9659258262890683,-0.25881904510252063,15.0,22.0,18.875
-20,-2.0,1034.0,15.65,0,0,-1.0,-1.8369701987210297e-16,21.0,11.0,18.833333333333332
-19,-3.0,1034.0,21.46,0,0,-0.9659258262890684,0.2588190451025203,40.0,25.0,20.041666666666668
-19,-3.0,1035.0,25.48,0,0,-0.8660254037844386,0.5000000000000001,51.0,16.0,21.125
-17,-8.0,1035.0,0.89,0,0,-0.7071067811865477,0.7071067811865474,45.0,20.0,22.333333333333332
-18,-9.0,1035.0,1.79,0,0,-0.5000000000000004,0.8660254037844384,61.0,20.0,24.041666666666668
-18,-9.0,1035.0,3.58,0,0,-0.25881904510252157,0.9659258262890681,72.0,18.0,26.208333333333332
-18,-6.0,1036.0,7.6,0,0,0.0,1.0,38.0,18.0,27.041666666666668
-20,-4.0,1037.0,17.43,0,0,0.25881904510252074,0.9659258262890683,35.0,17.0,27.75
-21,-5.0,1037.0,27.26,0,0,0.49999999999999994,0.8660254037844387,29.0,17.0,28.25
-21,-6.0,1037.0,35.31,0,0,0.7071067811865475,0.7071067811865476,26.0,17.0,28.625
-20,-7.0,1036.0,42.46,0,0,0.8660254037844386,0.5000000000000001,18.0,15.0,28.666666666666668
-20,-7.0,1035.0,48.27,0,0,0.9659258262890683,0.25881904510252074,15.0,19.0,28.666666666666668
-20,-7.0,1035.0,54.08,0,0,1.0,6.123233995736766e-17,15.0,16.0,28.5
-20,-7.0,1036.0,59.0,0,0,0.9659258262890683,-0.25881904510252063,22.0,18.0,28.75
-19,-7.0,1036.0,63.92,0,0,0.8660254037844387,-0.49999999999999983,21.0,18.0,28.875
-20,-5.0,1036.0,67.94,0,0,0.7071067811865476,-0.7071067811865475,19.0,18.0,28.916666666666668
-19,-4.0,1036.0,75.09,0,0,0.49999999999999994,-0.8660254037844387,22.0,26.0,29.083333333333332
-19,-4.0,1036.0,84.03,0,0,0.258819045102521,-0.9659258262890682,25.0,26.0,29.041666666666668
-19,-3.0,1035.0,95.21,0,0,1.2246467991473532e-16,-1.0,22.0,25.0,28.875
-18,-3.0,1034.0,105.04,0,0,-0.2588190451025208,-0.9659258262890683,26.0,24.0,28.916666666666668
-19,-2.0,1033.0,114.87,0,0,-0.4999999999999998,-0.8660254037844388,32.0,15.0,29.25
-18,-2.0,1032.0,124.7,0,0,-0.7071067811865471,-0.7071067811865479,30.0,17.0,29.875
-18,-2.0,1032.0,133.64,0,0,-0.8660254037844384,-0.5000000000000004,32.0,15.0,30.5
-18,-2.0,1032.0,139.45,0,0,-0.9659258262890683,-0.25881904510252063,30.0,21.0,31.125
-18,-3.0,1032.0,144.37,0,0,-1.0,-1.8369701987210297e-16,32.0,40.0,31.583333333333332
-17,-5.0,1033.0,149.29,0,0,-0.9659258262890684,0.2588190451025203,37.0,51.0,31.458333333333332
-18,-4.0,1033.0,153.31,0,0,-0.8660254037844386,0.5000000000000001,49.0,45.0,31.375
-17,-4.0,1032.0,159.12,0,0,-0.7071067811865477,0.7071067811865474,47.0,61.0,31.458333333333332
-17,-4.0,1032.0,164.04,0,0,-0.5000000000000004,0.8660254037844384,39.0,72.0,30.541666666666668
-17,-7.0,1032.0,168.06,0,0,-0.25881904510252157,0.9659258262890681,35.0,38.0,29.0
-17,-4.0,1033.0,172.08,0,0,0.0,1.0,48.0,35.0,29.416666666666668
-17,-8.0,1033.0,0.89,0,0,0.25881904510252074,0.9659258262890683,49.0,29.0,30.0
-17,-5.0,1032.0,4.92,0,0,0.49999999999999994,0.8660254037844387,24.0,26.0,29.791666666666668
-18,-6.0,1032.0,8.05,0,0,0.7071067811865475,0.7071067811865476,23.0,18.0,29.666666666666668
-18,-5.0,1031.0,12.97,0,0,0.8660254037844386,0.5000000000000001,20.0,15.0,29.75
-18,-6.0,1031.0,16.1,0,0,0.9659258262890683,0.25881904510252074,19.0,15.0,29.916666666666668
-18,-7.0,1031.0,20.12,0,0,1.0,6.123233995736766e-17,16.0,22.0,29.958333333333332
-18,-7.0,1031.0,24.14,0,0,0.9659258262890683,-0.25881904510252063,22.0,21.0,29.958333333333332
-18,-6.0,1031.0,25.93,0,0,0.8660254037844387,-0.49999999999999983,24.0,19.0,30.083333333333332
-18,-2.0,1031.0,30.85,0,0,0.7071067811865476,-0.7071067811865475,24.0,22.0,30.291666666666668
-17,-1.0,1031.0,38.9,0,0,0.49999999999999994,-0.8660254037844387,41.0,25.0,31.083333333333332
-17,0.0,1030.0,46.95,0,0,0.258819045102521,-0.9659258262890682,23.0,22.0,31.0
-19,1.0,1029.0,55.0,0,0,1.2246467991473532e-16,-1.0,19.0,26.0,30.875
-20,2.0,1027.0,63.05,0,0,-0.2588190451025208,-0.9659258262890683,15.0,32.0,30.416666666666668
-19,2.0,1025.0,71.1,0,0,-0.4999999999999998,-0.8660254037844388,19.0,30.0,29.875
-19,3.0,1024.0,79.15,0,0,-0.7071067811865471,-0.7071067811865479,17.0,32.0,29.333333333333332
-19,3.0,1024.0,86.3,0,0,-0.8660254037844384,-0.5000000000000004,17.0,30.0,28.708333333333332
-15,-1.0,1025.0,1.79,0,0,1.2246467991473532e-16,-1.0,22.0,32.0,28.375
-18,0.0,1024.0,3.58,0,0,-0.2588190451025208,-0.9659258262890683,88.0,37.0,30.708333333333332
-19,1.0,1023.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,85.0,49.0,32.708333333333336
-18,2.0,1021.0,1.79,0,0,-0.7071067811865471,-0.7071067811865479,90.0,47.0,34.416666666666664
-17,1.0,1021.0,4.92,0,0,-0.8660254037844384,-0.5000000000000004,127.0,39.0,37.75
-14,-1.0,1021.0,5.81,0,0,-0.9659258262890683,-0.25881904510252063,144.0,35.0,42.125
-13,-3.0,1021.0,6.7,0,0,-1.0,-1.8369701987210297e-16,203.0,48.0,49.125
-13,-3.0,1021.0,0.89,0,0,-0.9659258262890684,0.2588190451025203,199.0,49.0,55.416666666666664
-11,-5.0,1020.0,0.89,0,0,-0.8660254037844386,0.5000000000000001,231.0,24.0,63.0
-13,-6.0,1020.0,1.79,0,0,-0.7071067811865477,0.7071067811865474,274.0,23.0,73.41666666666667
-11,-5.0,1020.0,0.89,0,0,-0.5000000000000004,0.8660254037844384,340.0,20.0,86.625
-11,-4.0,1019.0,1.79,0,0,-0.25881904510252157,0.9659258262890681,298.0,19.0,98.20833333333333
-11,-4.0,1019.0,3.58,0,0,0.0,1.0,268.0,16.0,108.58333333333333
-12,-3.0,1018.0,5.37,0,0,0.25881904510252074,0.9659258262890683,299.0,22.0,120.375
-11,-4.0,1017.0,7.16,0,0,0.49999999999999994,0.8660254037844387,300.0,24.0,131.95833333333334
-11,-4.0,1016.0,10.29,0,0,0.7071067811865475,0.7071067811865476,240.0,24.0,140.95833333333334
-12,-3.0,1016.0,12.08,0,0,0.8660254037844386,0.5000000000000001,213.0,41.0,148.83333333333334
-11,-4.0,1016.0,15.21,0,0,0.9659258262890683,0.25881904510252074,171.0,23.0,154.25
-11,-5.0,1015.0,17.0,0,0,1.0,6.123233995736766e-17,153.0,19.0,159.66666666666666
-11,-4.0,1015.0,18.79,0,0,0.9659258262890683,-0.25881904510252063,153.0,15.0,165.25
-11,-3.0,1015.0,3.13,0,0,0.8660254037844387,-0.49999999999999983,140.0,19.0,170.45833333333334
-10,-1.0,1015.0,6.26,0,0,0.7071067811865476,-0.7071067811865475,147.0,17.0,175.79166666666666
-9,1.0,1015.0,9.39,0,0,0.49999999999999994,-0.8660254037844387,158.0,17.0,181.66666666666666
-9,3.0,1015.0,1.79,0,0,0.258819045102521,-0.9659258262890682,153.0,22.0,187.33333333333334
-9,4.0,1014.0,4.92,0,0,1.2246467991473532e-16,-1.0,154.0,88.0,192.83333333333334
-9,6.0,1013.0,8.05,0,0,-0.2588190451025208,-0.9659258262890683,143.0,85.0,195.125
-13,8.0,1012.0,16.1,0,0,-0.4999999999999998,-0.8660254037844388,90.0,90.0,195.33333333333334
-14,8.0,1013.0,24.15,0,0,-0.7071067811865471,-0.7071067811865479,55.0,127.0,193.875
-14,7.0,1014.0,32.2,0,0,-0.8660254037844384,-0.5000000000000004,52.0,144.0,190.75
-13,7.0,1015.0,39.35,0,0,-0.9659258262890683,-0.25881904510252063,41.0,203.0,186.45833333333334
-13,5.0,1016.0,47.4,0,0,-1.0,-1.8369701987210297e-16,29.0,199.0,179.20833333333334
-12,4.0,1018.0,52.32,0,0,-0.9659258262890684,0.2588190451025203,37.0,231.0,172.45833333333334
-13,3.0,1019.0,56.34,0,0,-0.8660254037844386,0.5000000000000001,49.0,274.0,164.875
-14,3.0,1020.0,62.15,0,0,-0.7071067811865477,0.7071067811865474,56.0,340.0,155.79166666666666
-14,3.0,1021.0,67.96,0,0,-0.5000000000000004,0.8660254037844384,38.0,298.0,143.20833333333334
-14,0.0,1022.0,71.98,0,0,-0.25881904510252157,0.9659258262890681,37.0,268.0,132.33333333333334
-13,-1.0,1023.0,76.9,0,0,0.0,1.0,28.0,299.0,122.33333333333333
-15,-1.0,1023.0,7.15,0,0,0.25881904510252074,0.9659258262890683,20.0,300.0,110.70833333333333
-15,-1.0,1024.0,12.07,0,0,0.49999999999999994,0.8660254037844387,22.0,240.0,99.125
-15,-2.0,1025.0,16.09,0,0,0.7071067811865475,0.7071067811865476,27.0,213.0,90.25
-15,-2.0,1025.0,21.01,0,0,0.8660254037844386,0.5000000000000001,34.0,171.0,82.79166666666667
-15,-3.0,1025.0,25.03,0,0,0.9659258262890683,0.25881904510252074,27.0,153.0,76.79166666666667
-15,-3.0,1025.0,3.13,0,0,1.0,6.123233995736766e-17,32.0,153.0,71.75
-15,-3.0,1026.0,8.05,0,0,0.9659258262890683,-0.25881904510252063,28.0,140.0,66.54166666666667
-16,-3.0,1027.0,12.97,0,0,0.8660254037844387,-0.49999999999999983,28.0,147.0,61.875
-17,-2.0,1028.0,20.12,0,0,0.7071067811865476,-0.7071067811865475,18.0,158.0,56.5
-18,-2.0,1029.0,25.93,0,0,0.49999999999999994,-0.8660254037844387,17.0,153.0,50.625
-19,-1.0,1028.0,35.76,0,0,0.258819045102521,-0.9659258262890682,16.0,154.0,44.916666666666664
-21,1.0,1027.0,44.7,0,0,1.2246467991473532e-16,-1.0,18.0,143.0,39.25
-24,1.0,1026.0,53.64,0,0,-0.2588190451025208,-0.9659258262890683,16.0,90.0,33.958333333333336
-25,1.0,1026.0,62.58,0,0,-0.4999999999999998,-0.8660254037844388,12.0,55.0,30.708333333333332
-25,1.0,1026.0,72.41,0,0,-0.7071067811865471,-0.7071067811865479,13.0,52.0,28.958333333333332
-24,1.0,1026.0,82.24,0,0,-0.8660254037844384,-0.5000000000000004,23.0,41.0,27.75
-25,0.0,1026.0,91.18,0,0,-0.9659258262890683,-0.25881904510252063,21.0,29.0,26.916666666666668
-22,0.0,1027.0,99.23,0,0,-1.0,-1.8369701987210297e-16,13.0,37.0,26.25
-20,-1.0,1027.0,103.25,0,0,-0.9659258262890684,0.2588190451025203,14.0,49.0,25.291666666666668
-21,-1.0,1027.0,105.04,0,0,-0.8660254037844386,0.5000000000000001,23.0,56.0,24.208333333333332
-21,-4.0,1028.0,0.89,0,0,-0.7071067811865477,0.7071067811865474,16.0,38.0,22.541666666666668
-21,-2.0,1027.0,4.02,0,0,-0.5000000000000004,0.8660254037844384,25.0,37.0,22.0
-22,-2.0,1027.0,7.15,0,0,-0.25881904510252157,0.9659258262890681,20.0,28.0,21.291666666666668
-22,-1.0,1027.0,12.07,0,0,0.0,1.0,25.0,20.0,21.166666666666668
-21,-4.0,1027.0,15.2,0,0,0.25881904510252074,0.9659258262890683,19.0,22.0,21.125
-21,-4.0,1026.0,0.89,0,0,0.49999999999999994,0.8660254037844387,24.0,27.0,21.208333333333332
-19,-8.0,1026.0,1.79,0,0,0.7071067811865475,0.7071067811865476,25.0,34.0,21.125
-20,-7.0,1025.0,0.89,0,0,0.8660254037844386,0.5000000000000001,20.0,27.0,20.541666666666668
-20,-8.0,1024.0,1.79,0,0,0.9659258262890683,0.25881904510252074,24.0,32.0,20.416666666666668
-18,-10.0,1024.0,0.89,0,0,1.0,6.123233995736766e-17,17.0,28.0,19.791666666666668
-21,-2.0,1024.0,4.02,0,0,0.9659258262890683,-0.25881904510252063,10.0,28.0,19.041666666666668
-21,-1.0,1025.0,9.83,0,0,0.8660254037844387,-0.49999999999999983,11.0,18.0,18.333333333333332
-24,1.0,1025.0,17.88,0,0,0.7071067811865476,-0.7071067811865475,16.0,17.0,18.25
-25,2.0,1025.0,26.82,0,0,0.49999999999999994,-0.8660254037844387,20.0,16.0,18.375
-24,3.0,1024.0,33.97,0,0,0.258819045102521,-0.9659258262890682,13.0,18.0,18.25
-25,4.0,1023.0,42.02,0,0,1.2246467991473532e-16,-1.0,12.0,16.0,18.0
-24,5.0,1022.0,50.07,0,0,-0.2588190451025208,-0.9659258262890683,12.0,12.0,17.833333333333332
-25,6.0,1020.0,57.22,0,0,-0.4999999999999998,-0.8660254037844388,12.0,13.0,17.833333333333332
-25,6.0,1020.0,65.27,0,0,-0.7071067811865471,-0.7071067811865479,12.0,23.0,17.791666666666668
-23,6.0,1020.0,72.42,0,0,-0.8660254037844384,-0.5000000000000004,31.0,21.0,18.125
-22,5.0,1020.0,78.23,0,0,-0.9659258262890683,-0.25881904510252063,36.0,13.0,18.75
-21,5.0,1020.0,84.04,0,0,-1.0,-1.8369701987210297e-16,42.0,14.0,19.958333333333332
-20,5.0,1020.0,89.85,0,0,-0.9659258262890684,0.2588190451025203,52.0,23.0,21.541666666666668
-20,3.0,1020.0,93.87,0,0,-0.8660254037844386,0.5000000000000001,26.0,16.0,21.666666666666668
-20,3.0,1020.0,97.89,0,0,-0.7071067811865477,0.7071067811865474,24.0,25.0,22.0
-19,3.0,1021.0,101.02,0,0,-0.5000000000000004,0.8660254037844384,25.0,20.0,22.0
-19,3.0,1020.0,105.94,0,0,-0.25881904510252157,0.9659258262890681,43.0,25.0,22.958333333333332
-18,0.0,1020.0,109.96,0,0,0.0,1.0,47.0,19.0,23.875
-18,0.0,1020.0,114.88,0,0,0.25881904510252074,0.9659258262890683,61.0,24.0,25.625
-15,-1.0,1020.0,1.79,0,0,0.49999999999999994,0.8660254037844387,66.0,25.0,27.375
-15,-2.0,1020.0,0.89,0,0,0.7071067811865475,0.7071067811865476,65.0,20.0,29.041666666666668
-16,-1.0,1020.0,4.02,0,0,0.8660254037844386,0.5000000000000001,70.0,24.0,31.125
-16,-4.0,1019.0,8.94,0,0,0.9659258262890683,0.25881904510252074,36.0,17.0,31.625
-15,-5.0,1020.0,0.89,0,0,1.0,6.123233995736766e-17,37.0,10.0,32.458333333333336
-16,-5.0,1020.0,3.13,0,0,0.9659258262890683,-0.25881904510252063,22.0,11.0,32.958333333333336
-15,-6.0,1021.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,24.0,16.0,33.5
-15,0.0,1021.0,4.02,0,0,0.7071067811865476,-0.7071067811865475,29.0,20.0,34.041666666666664
-18,3.0,1021.0,8.04,0,0,0.49999999999999994,-0.8660254037844387,35.0,13.0,34.666666666666664
-21,5.0,1020.0,12.96,0,0,0.258819045102521,-0.9659258262890682,35.0,12.0,35.583333333333336
-22,6.0,1020.0,18.77,0,0,1.2246467991473532e-16,-1.0,33.0,12.0,36.458333333333336
-22,7.0,1019.0,25.92,0,0,-0.2588190451025208,-0.9659258262890683,32.0,12.0,37.291666666666664
-22,7.0,1018.0,35.75,0,0,-0.4999999999999998,-0.8660254037844388,25.0,12.0,37.833333333333336
-23,7.0,1018.0,45.58,0,0,-0.7071067811865471,-0.7071067811865479,16.0,31.0,38.0
-23,7.0,1017.0,52.73,0,0,-0.8660254037844384,-0.5000000000000004,26.0,36.0,37.791666666666664
-22,6.0,1018.0,58.54,0,0,-0.9659258262890683,-0.25881904510252063,32.0,42.0,37.625
-21,5.0,1018.0,64.35,0,0,-1.0,-1.8369701987210297e-16,36.0,52.0,37.375
-21,5.0,1019.0,70.16,0,0,-0.9659258262890684,0.2588190451025203,37.0,26.0,36.75
-19,4.0,1019.0,74.18,0,0,-0.8660254037844386,0.5000000000000001,45.0,24.0,37.541666666666664
-19,5.0,1020.0,78.2,0,0,-0.7071067811865477,0.7071067811865474,71.0,25.0,39.5
-19,2.0,1020.0,81.33,0,0,-0.5000000000000004,0.8660254037844384,67.0,43.0,41.25
-18,2.0,1021.0,84.46,0,0,-0.25881904510252157,0.9659258262890681,69.0,47.0,42.333333333333336
-18,1.0,1021.0,87.59,0,0,0.0,1.0,94.0,61.0,44.291666666666664
-18,1.0,1021.0,90.72,0,0,0.25881904510252074,0.9659258262890683,85.0,66.0,45.291666666666664
-16,-3.0,1022.0,93.85,0,0,0.49999999999999994,0.8660254037844387,35.0,65.0,44.0
-15,-2.0,1022.0,95.64,0,0,0.7071067811865475,0.7071067811865476,26.0,70.0,42.375
-15,0.0,1022.0,99.66,0,0,0.8660254037844386,0.5000000000000001,24.0,36.0,40.458333333333336
-17,1.0,1023.0,105.47,0,0,0.9659258262890683,0.25881904510252074,20.0,37.0,39.791666666666664
-15,0.0,1023.0,109.49,0,0,1.0,6.123233995736766e-17,16.0,22.0,38.916666666666664
-18,0.0,1025.0,113.51,0,0,0.9659258262890683,-0.25881904510252063,18.0,24.0,38.75
-17,0.0,1025.0,116.64,0,0,0.8660254037844387,-0.49999999999999983,19.0,29.0,38.541666666666664
-17,2.0,1026.0,120.66,0,0,0.7071067811865476,-0.7071067811865475,22.0,35.0,38.25
-19,3.0,1026.0,129.6,0,0,0.49999999999999994,-0.8660254037844387,17.0,35.0,37.5
-19,4.0,1026.0,138.54,0,0,0.258819045102521,-0.9659258262890682,18.0,33.0,36.791666666666664
-20,5.0,1025.0,145.69,0,0,1.2246467991473532e-16,-1.0,11.0,32.0,35.875
-17,5.0,1024.0,4.02,0,0,-0.2588190451025208,-0.9659258262890683,11.0,25.0,35.0
-18,6.0,1024.0,7.15,0,0,-0.4999999999999998,-0.8660254037844388,16.0,16.0,34.625
-18,6.0,1024.0,0.89,0,0,-0.7071067811865471,-0.7071067811865479,18.0,26.0,34.708333333333336
-18,5.0,1024.0,1.79,0,0,-0.8660254037844384,-0.5000000000000004,17.0,32.0,34.333333333333336
-17,4.0,1024.0,3.58,0,0,-0.9659258262890683,-0.25881904510252063,19.0,36.0,33.791666666666664
-17,1.0,1024.0,1.79,0,0,-1.0,-1.8369701987210297e-16,26.0,37.0,33.375
-15,-1.0,1025.0,2.68,0,0,-0.9659258262890684,0.2588190451025203,24.0,45.0,32.833333333333336
-13,-1.0,1025.0,0.89,0,0,-0.8660254037844386,0.5000000000000001,54.0,71.0,33.208333333333336
-8,-1.0,1026.0,5.81,0,0,-0.7071067811865477,0.7071067811865474,71.0,67.0,33.208333333333336
-7,-2.0,1027.0,10.73,0,0,-0.5000000000000004,0.8660254037844384,129.0,69.0,35.791666666666664
-7,-2.0,1027.0,13.86,0,0,-0.25881904510252157,0.9659258262890681,145.0,94.0,38.958333333333336
-8,-3.0,1027.0,15.65,0,0,0.0,1.0,101.0,85.0,39.25
-9,-4.0,1027.0,0.89,0,0,0.25881904510252074,0.9659258262890683,65.0,35.0,38.416666666666664
-9,-4.0,1027.0,1.78,0,0,0.49999999999999994,0.8660254037844387,70.0,26.0,39.875
-9,-4.0,1027.0,0.89,0,0,0.7071067811865475,0.7071067811865476,67.0,24.0,41.583333333333336
-9,-4.0,1026.0,0.89,0,0,0.8660254037844386,0.5000000000000001,76.0,20.0,43.75
-9,-5.0,1027.0,0.89,0,0,0.9659258262890683,0.25881904510252074,76.0,16.0,46.083333333333336
-10,-4.0,1027.0,0.89,0,0,1.0,6.123233995736766e-17,68.0,18.0,48.25
-10,-4.0,1027.0,0.89,0,0,0.9659258262890683,-0.25881904510252063,73.0,19.0,50.541666666666664
-10,-6.0,1028.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,73.0,22.0,52.791666666666664
-9,-3.0,1028.0,1.79,0,0,0.7071067811865476,-0.7071067811865475,64.0,17.0,54.541666666666664
-9,-2.0,1028.0,0.89,0,0,0.49999999999999994,-0.8660254037844387,53.0,18.0,56.041666666666664
-9,-1.0,1028.0,1.79,0,0,0.258819045102521,-0.9659258262890682,72.0,11.0,58.291666666666664
-10,0.0,1027.0,6.71,0,0,1.2246467991473532e-16,-1.0,78.0,11.0,61.083333333333336
-12,0.0,1026.0,10.73,0,0,-0.2588190451025208,-0.9659258262890683,72.0,16.0,63.625
-14,1.0,1026.0,14.75,0,0,-0.4999999999999998,-0.8660254037844388,56.0,18.0,65.29166666666667
-14,0.0,1025.0,16.54,0,0,-0.7071067811865471,-0.7071067811865479,54.0,17.0,66.79166666666667
-12,0.0,1026.0,19.67,0,0,-0.8660254037844384,-0.5000000000000004,40.0,19.0,67.75
-10,-1.0,1025.0,21.46,0,0,-0.9659258262890683,-0.25881904510252063,49.0,26.0,69.0
-9,-2.0,1026.0,23.25,0,0,-1.0,-1.8369701987210297e-16,63.0,24.0,70.54166666666667
-10,-2.0,1026.0,26.38,0,0,-0.9659258262890684,0.2588190451025203,66.0,54.0,72.29166666666667
-10,-4.0,1027.0,30.4,0,0,-0.8660254037844386,0.5000000000000001,64.0,71.0,72.70833333333333
-10,-5.0,1027.0,34.42,0,0,-0.7071067811865477,0.7071067811865474,63.0,129.0,72.375
-10,-5.0,1027.0,39.34,0,0,-0.5000000000000004,0.8660254037844384,65.0,145.0,69.70833333333333
-11,-7.0,1027.0,41.13,0,0,-0.25881904510252157,0.9659258262890681,64.0,101.0,66.33333333333333
-10,-7.0,1028.0,42.92,0,0,0.0,1.0,64.0,65.0,64.79166666666667
-11,-8.0,1028.0,0.89,0,0,0.25881904510252074,0.9659258262890683,62.0,70.0,64.66666666666667
-11,-9.0,1028.0,1.34,0,0,0.49999999999999994,0.8660254037844387,56.0,67.0,64.08333333333333
-11,-10.0,1028.0,1.79,0,0,0.7071067811865475,0.7071067811865476,87.0,76.0,64.91666666666667
-12,-10.0,1028.0,0.89,0,0,0.8660254037844386,0.5000000000000001,72.0,76.0,64.75
-13,-11.0,1028.0,0.89,0,0,0.9659258262890683,0.25881904510252074,104.0,68.0,65.91666666666667
-11,-9.0,1028.0,0.89,0,0,1.0,6.123233995736766e-17,97.0,73.0,67.125
-11,-8.0,1028.0,0.89,0,0,0.9659258262890683,-0.25881904510252063,96.0,73.0,68.08333333333333
-10,-7.0,1029.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,86.0,64.0,68.625
-14,-6.0,1029.0,4.92,0,0,0.7071067811865476,-0.7071067811865475,85.0,53.0,69.5
-18,-5.0,1029.0,10.73,0,0,0.49999999999999994,-0.8660254037844387,92.0,72.0,71.125
-20,-3.0,1029.0,14.75,0,0,0.258819045102521,-0.9659258262890682,55.0,78.0,70.41666666666667
-20,-2.0,1028.0,16.54,0,0,1.2246467991473532e-16,-1.0,36.0,72.0,68.66666666666667
-20,-1.0,1028.0,18.33,0,0,-0.2588190451025208,-0.9659258262890683,27.0,56.0,66.79166666666667
-20,0.0,1027.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,25.0,54.0,65.5
-22,0.0,1027.0,2.68,0,0,-0.7071067811865471,-0.7071067811865479,28.0,40.0,64.41666666666667
-22,1.0,1027.0,3.57,0,0,-0.8660254037844384,-0.5000000000000004,32.0,49.0,64.08333333333333
-19,-2.0,1027.0,1.79,0,0,-0.9659258262890683,-0.25881904510252063,35.0,63.0,63.5
-20,-4.0,1028.0,3.13,0,0,-1.0,-1.8369701987210297e-16,43.0,66.0,62.666666666666664
-21,-3.0,1029.0,4.02,0,0,-0.9659258262890684,0.2588190451025203,70.0,64.0,62.833333333333336
-19,-6.0,1029.0,0.89,0,0,-0.8660254037844386,0.5000000000000001,83.0,63.0,63.625
-16,-7.0,1029.0,0.89,0,0,-0.7071067811865477,0.7071067811865474,66.0,65.0,63.75
-21,-5.0,1030.0,1.79,0,0,-0.5000000000000004,0.8660254037844384,70.0,64.0,63.958333333333336
-19,-8.0,1030.0,4.92,0,0,-0.25881904510252157,0.9659258262890681,80.0,64.0,64.625
-20,-8.0,1030.0,8.05,0,0,0.0,1.0,88.0,62.0,65.625
-21,-8.0,1030.0,0.89,0,0,0.25881904510252074,0.9659258262890683,69.0,56.0,65.91666666666667
-18,-10.0,1030.0,0.89,0,0,0.49999999999999994,0.8660254037844387,71.0,87.0,66.54166666666667
-17,-10.0,1030.0,0.89,0,0,0.7071067811865475,0.7071067811865476,62.0,72.0,65.5
-17,-12.0,1030.0,0.89,0,0,0.8660254037844386,0.5000000000000001,73.0,104.0,65.54166666666667
-17,-13.0,1030.0,1.79,0,0,0.9659258262890683,0.25881904510252074,107.0,97.0,65.66666666666667
-17,-13.0,1030.0,4.92,0,0,1.0,6.123233995736766e-17,94.0,96.0,65.54166666666667
-19,-11.0,1030.0,0.89,0,0,0.9659258262890683,-0.25881904510252063,121.0,86.0,66.58333333333333
-18,-11.0,1030.0,1.34,0,0,0.8660254037844387,-0.49999999999999983,132.0,85.0,68.5
-18,-8.0,1030.0,1.79,0,0,0.7071067811865476,-0.7071067811865475,161.0,92.0,71.66666666666667
-19,-4.0,1030.0,3.13,0,0,0.49999999999999994,-0.8660254037844387,120.0,55.0,72.83333333333333
-20,-2.0,1030.0,4.92,0,0,0.258819045102521,-0.9659258262890682,72.0,36.0,73.54166666666667
