,pm2.5
2140,13.0
2141,12.0
2142,11.0
2143,13.0
2144,13.0
2145,13.0
2146,17.0
2147,31.0
2148,47.0
2149,68.0
2150,69.0
2151,100.0
2152,81.0
2153,55.0
2154,48.0
2155,42.0
2156,39.0
2157,26.0
2158,24.0
2159,25.0
2160,30.0
2161,43.0
2162,42.0
2163,57.0
2164,38.0
2165,41.0
2166,54.0
2167,50.0
2168,81.0
2169,96.0
2170,94.0
2171,84.0
2172,67.0
2173,70.0
2174,76.0
2175,79.0
2176,81.0
2177,84.0
2178,97.0
2179,106.0
2180,121.0
2181,130.0
2182,142.0
2183,171.0
2184,196.0
2185,198.0
2186,206.0
2187,203.0
2188,204.0
2189,199.0
2190,193.0
2191,194.0
2192,202.0
2193,200.0
2194,206.0
2195,212.0
2196,220.0
2197,237.0
2198,225.0
2199,235.0
2200,239.0
2201,244.0
2202,255.0
2203,247.0
2204,253.0
2205,242.0
2206,244.0
2207,235.0
2208,249.0
2209,254.0
2210,266.0
2211,286.0
2212,289.0
2213,285.0
2214,215.0
2215,185.0
2216,151.0
2217,134.0
2218,143.0
2219,123.0
2220,102.0
2221,96.0
2222,92.0
2223,91.0
2224,107.0
2225,103.0
2226,129.0
2227,130.0
2228,116.0
2229,128.0
2230,152.0
2231,154.0
2232,151.0
2233,165.0
2234,149.0
2235,162.0
2236,170.0
2237,143.0
2238,144.0
2239,156.0
2240,161.0
2241,140.0
2242,134.0
2243,138.0
2244,184.0
2245,223.0
2246,212.0
2247,206.0
2248,212.0
2249,209.0
2250,198.0
2251,192.0
2252,184.0
2253,177.0
2254,183.0
2255,184.0
2256,195.0
2257,209.0
2258,200.0
2259,207.0
2260,215.0
2261,229.0
2262,248.0
2263,255.0
2264,268.0
2265,264.0
2266,257.0
2267,300.0
2268,309.0
2269,331.0
2270,351.0
2271,389.0
2272,385.0
2273,382.0
2274,382.0
2275,369.0
2276,343.0
2277,342.0
2278,324.0
2279,307.0
2280,272.0
2281,131.0
2282,36.0
2283,22.0
2284,17.0
2285,17.0
2286,27.0
2287,170.0
2288,175.0
2289,121.0
2290,198.0
2291,184.0
2292,167.0
2293,155.0
2294,152.0
2295,110.0
2296,94.0
2297,100.0
2298,100.0
2299,94.0
2300,87.0
2301,82.0
2302,83.0
2303,94.0
2304,92.0
2305,84.0
2306,69.0
2307,83.0
2308,90.0
2309,95.0
2310,73.0
2311,66.0
2312,77.0
2313,80.0
2314,76.0
2315,80.0
2316,71.0
2317,55.0
2318,53.0
2319,48.0
2320,52.0
2321,46.0
2322,38.0
2323,30.0
2324,26.0
2325,27.0
2326,47.0
2327,50.0
2328,51.0
2329,48.0
2330,51.0
2331,49.0
2332,51.0
2333,39.0
2334,23.0
2335,16.0
2336,26.0
2337,32.0
2338,35.0
2339,34.0
2340,46.0
2341,44.0
2342,41.0
2343,34.0
2344,31.0
2345,49.0
2346,37.0
2347,27.0
2348,37.0
2349,45.0
2350,44.0
2351,53.0
2352,48.0
2353,47.0
2354,46.0
2355,42.0
2356,40.0
2357,38.0
2358,30.0
2359,34.0
2360,35.0
2361,35.0
2362,26.0
2363,33.0
2364,47.0
2365,41.0
2366,47.0
2367,37.0
2368,41.0
2369,60.0
2370,62.0
2371,36.0
2372,31.0
2373,24.0
2374,65.0
2375,51.0
2376,41.0
2377,39.0
2378,31.0
2379,19.0
2380,19.0
2381,18.0
2382,10.0
2383,16.0
2384,23.0
2385,21.0
2386,20.0
2387,23.0
2388,32.0
2389,39.0
2390,38.0
2391,45.0
2392,53.0
2393,56.0
2394,54.0
2395,65.0
2396,73.0
2397,70.0
2398,81.0
2399,90.0
2400,86.0
2401,107.0
2402,122.0
2403,114.0
2404,111.0
2405,112.0
2406,111.0
2407,117.0
2408,103.0
2409,85.0
2410,79.0
2411,78.0
2412,83.0
2413,89.0
2414,93.0
2415,98.0
2416,93.0
2417,96.0
2418,92.0
2419,106.0
2420,98.0
2421,110.0
2422,129.0
2423,141.0
2424,140.0
2425,142.0
2426,134.0
2427,133.0
2428,128.0
2429,110.0
2430,120.0
2431,135.0
2432,22.0
2433,15.0
2434,19.0
2435,16.0
2436,9.0
2437,7.0
2438,7.0
2439,10.0
2440,8.0
2441,5.0
2442,9.0
2443,20.0
2444,8.0
2445,7.0
2446,6.0
2447,16.0
2448,10.0
2449,11.0
2450,11.0
2451,18.0
2452,26.0
2453,25.0
2454,20.0
2455,24.0
2456,15.0
2457,10.0
2458,10.0
2459,14.0
2460,11.0
2461,11.0
2462,16.0
2463,13.0
2464,16.0
2465,15.0
2466,17.0
2467,18.0
2468,22.0
2469,19.0
2470,22.0
2471,27.0
2472,31.0
2473,42.0
2474,46.0
2475,50.0
2476,45.0
2477,47.0
2478,30.0
2479,31.0
2480,16.0
2481,14.0
2482,17.0
2483,15.0
2484,14.0
2485,14.0
2486,11.0
2487,24.0
2488,27.0
2489,15.0
2490,13.0
2491,11.0
2492,11.0
2493,13.0
2494,13.0
2495,14.0
2496,15.0
2497,14.0
2498,19.0
2499,14.0
2500,13.0
2501,15.0
2502,11.0
2503,20.0
2504,16.0
2505,14.0
2506,17.0
2507,16.0
2508,15.0
2509,38.0
2510,15.0
2511,18.0
2512,16.0
2513,19.0
2514,18.0
2515,20.0
2516,19.0
2517,17.0
2518,21.0
2519,20.0
2520,19.0
2521,17.0
2522,16.0
2523,15.0
2524,17.0
2525,22.0
2526,19.0
2527,17.0
2528,18.0
2529,27.0
2530,22.0
2531,18.0
2532,19.0
2533,15.0
2534,19.0
2535,27.0
2536,21.0
2537,24.0
2538,32.0
2539,40.0
2540,36.0
2541,20.0
2542,32.0
2543,28.0
2544,21.0
2545,20.0
2546,19.0
2547,19.0
2548,16.0
2549,20.0
2550,15.0
2551,20.0
2552,20.0
2553,23.0
2554,37.0
2555,34.0
2556,39.0
2557,45.0
2558,54.0
2559,62.0
2560,70.0
2561,66.0
2562,70.0
2563,82.0
2564,97.0
2565,86.0
2566,94.0
2567,89.0
2568,90.0
2569,86.0
2570,70.0
2571,79.0
2572,80.0
2573,69.0
2574,52.0
2575,48.0
2576,35.0
2577,31.0
2578,37.0
2579,63.0
2580,61.0
2581,74.0
2582,74.0
2583,75.0
2584,68.0
2585,77.0
2586,93.0
2587,102.0
2588,111.0
2589,127.0
2590,132.0
2591,146.0
2592,151.0
2593,142.0
2594,115.0
2595,59.0
2596,63.0
2597,65.0
2598,57.0
2599,55.0
2600,45.0
2601,39.0
2602,32.0
2603,32.0
2604,31.0
2605,32.0
2606,24.0
2607,36.0
2608,56.0
2609,43.0
2610,69.0
2611,45.0
2612,44.0
2613,64.0
2614,80.0
2615,53.0
2616,102.0
2617,133.0
2618,151.0
2619,149.0
2620,141.0
2621,146.0
2622,150.0
2623,150.0
2624,151.0
2625,142.0
2626,138.0
2627,142.0
2628,142.0
2629,150.0
2630,160.0
2631,118.0
2632,114.0
2633,111.0
2634,113.0
2635,120.0
2636,129.0
2637,133.0
2638,118.0
2639,119.0
2640,118.0
2641,132.0
2642,128.0
2643,135.0
2644,123.0
2645,118.0
2646,104.0
2647,121.0
2648,136.0
2649,172.0
2650,208.0
2651,228.0
2652,201.0
2653,142.0
2654,154.0
2655,165.0
2656,182.0
2657,158.0
2658,181.0
2659,202.0
2660,202.0
2661,198.0
2662,215.0
2663,216.0
2664,261.0
2665,283.0
2666,282.0
2667,260.0
2668,70.0
2669,32.0
2670,13.0
2671,9.0
2672,7.0
2673,11.0
2674,14.0
2675,14.0
2676,14.0
2677,12.0
2678,10.0
2679,16.0
2680,9.0
2681,10.0
2682,10.0
2683,11.0
2684,13.0
2685,12.0
2686,17.0
2687,15.0
2688,19.0
2689,20.0
2690,16.0
2691,20.0
2692,17.0
2693,14.0
2694,18.0
2695,16.0
2696,16.0
2697,18.0
2698,25.0
2699,32.0
2700,35.0
2701,35.0
2702,41.0
2703,48.0
2704,50.0
2705,52.0
2706,57.0
2707,64.0
2708,66.0
2709,73.0
2710,72.0
2711,81.0
2712,85.0
2713,87.0
2714,165.0
2715,219.0
2716,228.0
2717,204.0
2718,173.0
2719,126.0
2720,130.0
2721,115.0
2722,58.0
2723,45.0
2724,30.0
2725,38.0
2726,48.0
2727,50.0
2728,71.0
2729,49.0
2730,67.0
2731,59.0
2732,78.0
2733,140.0
2734,159.0
2735,191.0
2736,201.0
2737,203.0
2738,202.0
2739,163.0
2740,135.0
2741,119.0
2742,107.0
2743,110.0
2744,114.0
2745,132.0
2746,150.0
2747,154.0
2748,148.0
2749,144.0
2750,133.0
2751,139.0
2752,129.0
2753,122.0
2754,120.0
2755,129.0
2756,294.0
2757,100.0
2758,55.0
2759,32.0
2760,19.0
2761,18.0
2762,14.0
2763,20.0
2764,27.0
2765,31.0
2766,39.0
2767,28.0
2768,56.0
2769,53.0
2770,59.0
2771,82.0
2772,108.0
2773,117.0
2774,126.0
2775,132.0
2776,125.0
2777,96.0
2778,40.0
2779,46.0
2780,50.0
2781,58.0
2782,55.0
2783,50.0
2784,55.0
2785,45.0
2786,43.0
2787,63.0
2788,62.0
2789,58.0
2790,28.0
2791,32.0
2792,21.0
2793,15.0
2794,15.0
2795,8.0
2796,20.0
2797,11.0
2798,11.0
2799,10.0
2800,8.0
2801,7.0
2802,5.0
2803,5.0
2804,5.0
2805,4.0
2806,6.0
2807,10.0
2808,13.0
2809,12.0
2810,12.0
2811,16.0
2812,16.0
2813,18.0
2814,16.0
2815,11.0
2816,20.0
2817,20.0
2818,19.0
2819,24.0
2820,39.0
2821,35.0
2822,54.0
2823,49.0
2824,43.0
2825,40.0
2826,37.0
2827,38.0
2828,33.0
2829,31.0
2830,55.0
2831,51.0
2832,55.0
2833,49.0
2834,42.0
2835,44.0
2836,44.0
2837,40.0
2838,43.0
2839,45.0
2840,41.0
2841,43.0
2842,38.0
2843,44.0
2844,43.0
2845,46.0
2846,54.0
2847,52.0
2848,54.0
2849,60.0
2850,69.0
2851,75.0
2852,73.0
2853,72.0
2854,78.0
2855,83.0
2856,83.0
2857,82.0
2858,74.0
2859,60.0
2860,43.0
2861,41.0
2862,57.0
2863,66.0
2864,68.0
2865,78.0
2866,83.0
2867,68.0
2868,64.0
2869,69.0
2870,64.0
2871,60.0
2872,65.0
2873,61.0
2874,83.0
2875,112.0
2876,99.0
2877,108.0
2878,123.0
2879,117.0
2880,130.0
2881,130.0
2882,138.0
2883,147.0
2884,157.0
2885,140.0
2886,140.0
2887,159.0
2888,158.0
2889,168.0
2890,173.0
2891,181.0
2892,193.0
2893,209.0
2894,216.0
2895,219.0
2896,224.0
2897,231.0
2898,237.0
2899,238.0
2900,235.0
2901,222.0
2902,221.0
2903,223.0
2904,203.0
2905,191.0
2906,185.0
2907,181.0
2908,162.0
2909,185.0
2910,188.0
2911,170.0
2912,142.0
2913,126.0
2914,117.0
2915,113.0
2916,122.0
2917,114.0
2918,113.0
2919,107.0
2920,105.0
2921,98.0
2922,115.0
2923,121.0
2924,144.0
2925,185.0
2926,182.0
2927,178.0
2928,185.0
2929,163.0
2930,145.0
2931,137.0
2932,136.0
2933,100.0
2934,81.0
2935,56.0
2936,33.0
2937,70.0
2938,87.0
2939,69.0
2940,47.0
2941,48.0
2942,47.0
2943,51.0
2944,49.0
2945,36.0
2946,44.0
2947,41.0
2948,50.0
2949,51.0
2950,48.0
2951,53.0
2952,77.0
2953,74.0
2954,82.0
2955,75.0
2956,76.0
2957,79.0
2958,84.0
2959,89.0
2960,90.0
2961,83.0
2962,96.0
2963,74.0
2964,84.0
2965,86.0
2966,86.0
2967,94.0
2968,105.0
2969,89.0
2970,79.0
2971,13.0
2972,12.0
2973,17.0
2974,13.0
2975,16.0
2976,37.0
2977,53.0
2978,72.0
2979,64.0
2980,60.0
2981,54.0
2982,29.0
2983,41.0
2984,56.0
2985,33.0
2986,31.0
2987,41.0
2988,58.0
2989,49.0
2990,38.0
2991,41.0
2992,34.0
2993,27.0
2994,23.0
2995,34.0
2996,34.0
2997,43.0
2998,50.0
2999,47.0
3000,44.0
3001,36.0
3002,29.0
3003,27.0
3004,30.0
3005,30.0
3006,21.0
3007,19.0
3008,21.0
3009,28.0
3010,32.0
3011,33.0
3012,44.0
3013,61.0
3014,65.0
3015,66.0
3016,89.0
3017,103.0
3018,113.0
3019,104.0
3020,103.0
3021,75.0
3022,65.0
3023,67.0
3024,53.0
3025,51.0
3026,58.0
3027,39.0
3028,36.0
3029,36.0
3030,34.0
3031,37.0
3032,40.0
3033,43.0
3034,54.0
3035,68.0
3036,78.0
3037,93.0
3038,91.0
3039,96.0
3040,106.0
3041,101.0
3042,90.0
3043,95.0
3044,105.0
3045,110.0
3046,116.0
3047,129.0
3048,134.0
3049,120.0
3050,78.0
3051,72.0
3052,79.0
3053,86.0
3054,77.0
3055,82.0
3056,65.0
3057,93.0
3058,148.0
3059,197.0
3060,234.0
3061,229.0
3062,214.0
3063,229.0
3064,198.0
3065,163.0
3066,119.0
3067,124.0
3068,131.0
3069,157.0
3070,178.0
3071,187.0
3072,182.0
3073,174.0
3074,167.0
3075,128.0
3076,108.0
3077,121.0
3078,127.0
3079,118.0
3080,116.0
3081,115.0
3082,123.0
3083,106.0
3084,118.0
3085,149.0
3086,163.0
3087,155.0
3088,150.0
3089,155.0
3090,176.0
3091,165.0
3092,138.0
3093,139.0
3094,140.0
3095,139.0
3096,135.0
3097,115.0
3098,100.0
3099,104.0
3100,70.0
3101,63.0
3102,53.0
3103,79.0
3104,72.0
3105,165.0
3106,149.0
3107,139.0
3108,93.0
3109,100.0
3110,78.0
3111,78.0
3112,73.0
3113,85.0
3114,98.0
3115,47.0
3116,45.0
3117,40.0
3118,35.0
3119,30.0
3120,31.0
3121,24.0
3122,42.0
3123,28.0
3124,23.0
3125,28.0
3126,26.0
3127,23.0
3128,30.0
3129,44.0
3130,45.0
3131,28.0
3132,18.0
3133,20.0
3134,24.0
3135,18.0
3136,28.0
3137,16.0
3138,14.0
3139,14.0
3140,24.0
3141,29.0
3142,45.0
3143,33.0
3144,46.0
3145,39.0
3146,28.0
3147,55.0
3148,45.0
3149,27.0
3150,48.0
3151,57.0
3152,33.0
3153,43.0
3154,35.0
3155,37.0
3156,39.0
3157,47.0
3158,105.0
3159,104.0
3160,139.0
3161,92.0
3162,86.0
3163,81.0
3164,65.0
3165,131.0
3166,137.0
3167,118.0
3168,115.0
3169,80.0
3170,79.0
3171,62.0
3172,58.0
3173,63.0
3174,72.0
3175,59.0
3176,48.0
3177,40.0
3178,48.0
3179,59.0
3180,78.0
3181,90.0
3182,91.0
3183,98.0
3184,92.0
3185,81.0
3186,74.0
3187,80.0
3188,67.0
3189,108.0
3190,92.0
3191,71.0
3192,92.0
3193,84.0
3194,85.0
3195,83.0
3196,96.0
3197,70.0
3198,72.0
3199,85.0
3200,90.0
3201,89.0
3202,100.0
3203,86.0
3204,83.0
3205,94.0
3206,111.0
3207,133.0
3208,127.0
3209,152.0
3210,157.0
3211,142.0
3212,127.0
3213,132.0
3214,117.0
3215,111.0
3216,108.0
3217,107.0
3218,142.0
3219,180.0
3220,206.0
3221,193.0
3222,186.0
3223,168.0
3224,175.0
3225,181.0
3226,174.0
3227,205.0
3228,219.0
3229,214.0
3230,230.0
3231,242.0
3232,251.0
3233,234.0
3234,187.0
3235,220.0
3236,92.0
3237,28.0
3238,65.0
3239,16.0
3240,19.0
3241,20.0
3242,17.0
3243,22.0
3244,34.0
3245,214.0
3246,314.0
3247,71.0
3248,33.0
3249,26.0
3250,30.0
3251,33.0
3252,22.0
3253,17.0
3254,25.0
3255,29.0
3256,18.0
3257,19.0
3258,23.0
3259,54.0
3260,41.0
3261,26.0
3262,18.0
3263,37.0
3264,39.0
3265,29.0
3266,59.0
3267,97.0
3268,30.0
3269,65.0
3270,83.0
3271,94.0
3272,77.0
3273,69.0
3274,59.0
3275,75.0
3276,88.0
3277,91.0
3278,98.0
3279,118.0
3280,105.0
3281,103.0
3282,77.0
3283,76.0
3284,85.0
3285,69.0
3286,50.0
3287,39.0
3288,45.0
3289,99.0
3290,92.0
3291,79.0
3292,61.0
3293,60.0
3294,132.0
3295,179.0
3296,189.0
3297,177.0
3298,112.0
3299,94.0
3300,87.0
3301,92.0
3302,86.0
3303,87.0
3304,98.0
3305,87.0
3306,106.0
3307,107.0
3308,110.0
3309,120.0
3310,103.0
3311,98.0
3312,178.0
3313,80.0
3314,100.0
3315,115.0
3316,92.0
3317,74.0
3318,97.0
3319,119.0
3320,128.0
3321,129.0
3322,141.0
3323,159.0
3324,190.0
3325,154.0
3326,156.0
3327,134.0
3328,133.0
3329,94.0
3330,109.0
3331,140.0
3332,152.0
3333,127.0
3334,114.0
3335,121.0
3336,122.0
3337,113.0
3338,104.0
3339,108.0
3340,101.0
3341,92.0
3342,82.0
3343,83.0
3344,85.0
3345,90.0
3346,81.0
3347,86.0
3348,79.0
3349,71.0
3350,64.0
3351,63.0
3352,76.0
3353,89.0
3354,101.0
3355,95.0
3356,82.0
3357,85.0
3358,79.0
3359,76.0
3360,151.0
3361,129.0
3362,107.0
3363,112.0
3364,109.0
3365,113.0
3366,108.0
3367,172.0
3368,157.0
3369,142.0
3370,148.0
3371,131.0
3372,128.0
3373,148.0
3374,176.0
3375,191.0
3376,70.0
3377,60.0
3378,41.0
3379,40.0
3380,32.0
3381,51.0
3382,42.0
3383,42.0
3384,38.0
3385,43.0
3386,63.0
3387,63.0
3388,62.0
3389,60.0
3390,46.0
3391,41.0
3392,42.0
3393,39.0
3394,36.0
3395,34.0
3396,47.0
3397,36.0
3398,40.0
3399,35.0
3400,38.0
3401,46.0
3402,77.0
3403,53.0
3404,58.0
3405,78.0
3406,80.0
3407,88.0
3408,97.0
3409,77.0
3410,72.0
3411,78.0
3412,81.0
3413,97.0
3414,72.0
3415,78.0
3416,71.0
3417,74.0
3418,73.0
3419,85.0
3420,92.0
3421,100.0
3422,95.0
3423,98.0
3424,89.0
3425,95.0
3426,93.0
3427,93.0
3428,93.0
3429,94.0
3430,99.0
3431,101.0
3432,144.0
3433,160.0
3434,142.0
3435,105.0
3436,97.0
3437,94.0
3438,90.0
3439,91.0
3440,98.0
3441,104.0
3442,115.0
3443,100.0
3444,115.0
3445,111.0
3446,84.0
3447,89.0
3448,104.0
3449,96.0
3450,119.0
3451,129.0
3452,125.0
3453,127.0
3454,104.0
3455,13.0
3456,19.0
3457,23.0
3458,153.0
3459,126.0
3460,140.0
3461,131.0
3462,141.0
3463,149.0
3464,137.0
3465,137.0
3466,154.0
3467,147.0
3468,143.0
3469,151.0
3470,165.0
3471,174.0
3472,173.0
3473,157.0
3474,198.0
3475,37.0
3476,35.0
3477,42.0
3478,38.0
3479,57.0
3480,68.0
3481,63.0
3482,80.0
3483,63.0
3484,74.0
3485,77.0
3486,67.0
3487,78.0
3488,82.0
3489,68.0
3490,56.0
3491,65.0
3492,68.0
3493,67.0
3494,77.0
3495,82.0
3496,85.0
3497,95.0
3498,100.0
3499,118.0
3500,142.0
3501,137.0
3502,139.0
3503,151.0
3504,191.0
3505,216.0
3506,229.0
3507,198.0
3508,175.0
3509,159.0
3510,196.0
3511,199.0
3512,150.0
3513,128.0
3514,139.0
3515,148.0
3516,136.0
3517,117.0
3518,108.0
3519,75.0
3520,66.0
3521,89.0
3522,118.0
3523,152.0
3524,183.0
3525,99.0
3526,91.0
3527,105.0
3528,139.0
3529,129.0
3530,149.0
3531,139.0
3532,155.0
3533,86.0
3534,67.0
3535,62.0
3536,63.0
3537,81.0
3538,95.0
3539,109.0
3540,120.0
3541,125.0
3542,130.0
3543,133.0
3544,139.0
3545,109.0
3546,20.0
3547,20.0
3548,22.0
3549,27.0
3550,30.0
3551,33.0
3552,37.0
3553,45.0
3554,50.0
3555,46.0
3556,42.0
3557,35.0
3558,51.0
3559,44.0
3560,43.0
3561,30.0
3562,27.0
3563,19.0
3564,35.0
3565,21.0
3566,16.0
3567,26.0
3568,36.0
3569,29.0
3570,40.0
3571,37.0
3572,39.0
3573,50.0
3574,49.0
3575,41.0
3576,34.0
3577,58.0
3578,57.0
3579,39.0
3580,40.0
3581,41.0
3582,44.0
3583,49.0
3584,61.0
3585,74.0
3586,93.0
3587,96.0
3588,81.0
3589,74.0
3590,79.0
3591,63.0
3592,69.0
3593,95.0
3594,100.0
3595,100.0
3596,88.0
3597,65.0
3598,69.0
3599,70.0
3600,89.0
3601,98.0
3602,96.0
3603,98.0
3604,96.0
3605,90.0
3606,92.0
3607,99.0
3608,106.0
3609,120.0
3610,109.0
3611,74.0
3612,87.0
3613,93.0
3614,99.0
3615,82.0
3616,80.0
3617,78.0
3618,83.0
3619,92.0
3620,104.0
3621,116.0
3622,117.0
3623,205.0
3624,202.0
3625,227.0
3626,240.0
3627,124.0
3628,77.0
3629,95.0
3630,99.0
3631,48.0
3632,21.0
3633,15.0
3634,11.0
3635,11.0
3636,10.0
3637,10.0
3638,49.0
3639,49.0
3640,41.0
3641,71.0
3642,62.0
3643,48.0
3644,70.0
3645,61.0
3646,62.0
3647,66.0
3648,63.0
3649,55.0
3650,42.0
3651,48.0
3652,52.0
3653,59.0
3654,63.0
3655,64.0
3656,86.0
3657,85.0
3658,91.0
3659,85.0
3660,89.0
3661,78.0
3662,64.0
3663,69.0
3664,92.0
3665,89.0
3666,79.0
3667,107.0
3668,132.0
3669,124.0
3670,117.0
3671,122.0
3672,121.0
3673,135.0
3674,140.0
3675,122.0
3676,131.0
3677,135.0
3678,136.0
3679,136.0
3680,48.0
3681,48.0
3682,42.0
3683,39.0
3684,35.0
3685,40.0
3686,48.0
3687,55.0
3688,62.0
3689,61.0
3690,66.0
3691,68.0
3692,69.0
3693,54.0
3694,78.0
3695,63.0
3696,69.0
3697,76.0
3698,68.0
3699,100.0
3700,109.0
3701,120.0
3702,104.0
3703,104.0
3704,106.0
3705,96.0
3706,70.0
3707,49.0
3708,49.0
3709,38.0
3710,48.0
3711,57.0
3712,60.0
3713,64.0
3714,81.0
3715,83.0
3716,98.0
3717,114.0
3718,169.0
3719,231.0
3720,214.0
3721,188.0
3722,165.0
3723,191.0
3724,149.0
3725,140.0
3726,149.0
3727,151.0
3728,159.0
3729,166.0
3730,136.0
3731,116.0
3732,118.0
3733,107.0
3734,171.0
3735,170.0
3736,150.0
3737,131.0
3738,195.0
3739,215.0
3740,227.0
3741,190.0
3742,207.0
3743,204.0
3744,251.0
3745,252.0
3746,238.0
3747,224.0
3748,211.0
3749,205.0
3750,209.0
3751,205.0
3752,184.0
3753,160.0
3754,150.0
3755,160.0
3756,152.0
3757,149.0
3758,133.0
3759,115.0
3760,127.0
3761,119.0
3762,124.0
3763,102.0
3764,91.0
3765,92.0
3766,97.0
3767,100.0
3768,97.0
3769,80.0
3770,94.0
3771,121.0
3772,153.0
3773,133.0
3774,163.0
3775,153.0
3776,139.0
3777,131.0
3778,120.0
3779,118.0
3780,117.0
3781,111.0
3782,117.0
3783,116.0
3784,131.0
3785,118.0
3786,121.0
3787,112.0
3788,97.0
3789,111.0
3790,126.0
3791,151.0
3792,140.0
3793,134.0
3794,118.0
3795,124.0
3796,112.0
3797,101.0
3798,131.0
3799,137.0
3800,166.0
3801,152.0
3802,153.0
3803,164.0
3804,174.0
3805,159.0
3806,174.0
3807,189.0
3808,198.0
3809,184.0
3810,194.0
3811,200.0
3812,190.0
3813,196.0
3814,228.0
3815,199.0
3816,201.0
3817,215.0
3818,247.0
3819,249.0
3820,198.0
3821,201.0
3822,211.0
3823,181.0
3824,184.0
3825,172.0
3826,134.0
3827,153.0
3828,170.0
3829,194.0
3830,196.0
3831,175.0
3832,166.0
3833,174.0
3834,158.0
3835,153.0
3836,170.0
3837,188.0
3838,155.0
3839,158.0
3840,154.0
3841,160.0
3842,175.0
3843,172.0
3844,197.0
3845,205.0
3846,195.0
3847,164.0
3848,159.0
3849,156.0
3850,162.0
3851,152.0
3852,150.0
3853,159.0
3854,154.0
3855,174.0
3856,184.0
3857,230.0
3858,235.0
3859,203.0
3860,219.0
3861,209.0
3862,198.0
3863,203.0
3864,241.0
3865,239.0
3866,225.0
3867,204.0
3868,163.0
3869,174.0
3870,154.0
3871,150.0
3872,126.0
3873,121.0
3874,124.0
3875,121.0
3876,92.0
3877,38.0
3878,28.0
3879,46.0
3880,32.0
3881,40.0
3882,36.0
3883,27.0
3884,37.0
3885,46.0
3886,43.0
3887,37.0
3888,40.0
3889,45.0
3890,17.0
3891,11.0
3892,17.0
3893,20.0
3894,29.0
3895,34.0
3896,40.0
3897,23.0
3898,17.0
3899,14.0
3900,12.0
3901,13.0
3902,14.0
3903,15.0
3904,31.0
3905,34.0
3906,35.0
3907,33.0
3908,41.0
3909,34.0
3910,43.0
3911,54.0
3912,73.0
3913,94.0
3914,90.0
3915,55.0
3916,50.0
3917,73.0
3918,77.0
3919,89.0
3920,93.0
3921,100.0
3922,95.0
3923,88.0
3924,85.0
3925,68.0
3926,72.0
3927,57.0
3928,48.0
3929,37.0
3930,67.0
3931,54.0
3932,59.0
3933,79.0
3934,94.0
3935,127.0
3936,153.0
3937,168.0
3938,161.0
3939,145.0
3940,127.0
3941,119.0
3942,103.0
3943,100.0
3944,78.0
3945,77.0
3946,58.0
3947,47.0
3948,43.0
3949,66.0
3950,56.0
3951,51.0
3952,60.0
3953,61.0
3954,66.0
3955,77.0
3956,87.0
3957,105.0
3958,117.0
3959,122.0
3960,132.0
3961,114.0
3962,104.0
3963,78.0
3964,59.0
3965,35.0
3966,31.0
3967,15.0
3968,15.0
3969,13.0
3970,11.0
3971,8.0
3972,10.0
3973,13.0
3974,12.0
3975,9.0
3976,21.0
3977,20.0
3978,34.0
3979,32.0
3980,44.0
3981,62.0
3982,34.0
3983,24.0
3984,25.0
3985,28.0
3986,28.0
3987,24.0
3988,22.0
3989,21.0
3990,27.0
3991,19.0
3992,4.0
3993,2.0
3994,3.0
3995,9.0
3996,7.0
3997,21.0
3998,23.0
3999,17.0
4000,25.0
4001,36.0
4002,50.0
4003,44.0
4004,59.0
4005,47.0
4006,24.0
4007,29.0
4008,35.0
4009,45.0
4010,52.0
4011,46.0
4012,46.0
4013,49.0
4014,39.0
4015,54.0
4016,57.0
4017,59.0
4018,69.0
4019,79.0
4020,79.0
4021,61.0
4022,65.0
4023,68.0
4024,76.0
4025,79.0
4026,80.0
4027,67.0
4028,61.0
4029,52.0
4030,55.0
4031,45.0
4032,50.0
4033,52.0
4034,52.0
4035,46.0
4036,63.0
4037,74.0
4038,77.0
4039,71.0
4040,49.0
4041,31.0
4042,28.0
4043,21.0
4044,21.0
4045,14.0
4046,23.0
4047,31.0
4048,32.0
4049,32.0
4050,33.0
4051,70.0
4052,73.0
4053,69.0
4054,86.0
4055,81.0
4056,67.0
4057,69.0
4058,69.0
4059,79.0
4060,84.0
4061,79.0
4062,86.0
4063,96.0
4064,90.0
4065,90.0
4066,97.0
4067,112.0
4068,119.0
4069,123.0
4070,105.0
4071,70.0
4072,83.0
4073,91.0
4074,91.0
4075,74.0
4076,58.0
4077,31.0
4078,40.0
4079,43.0
4080,68.0
4081,73.0
4082,88.0
4083,108.0
4084,106.0
4085,98.0
4086,84.0
4087,79.0
4088,83.0
4089,100.0
4090,116.0
4091,117.0
4092,92.0
4093,72.0
4094,83.0
4095,88.0
4096,77.0
4097,72.0
4098,80.0
4099,71.0
4100,72.0
4101,77.0
4102,99.0
4103,107.0
4104,107.0
4105,110.0
4106,110.0
4107,130.0
4108,165.0
4109,168.0
4110,155.0
4111,181.0
4112,164.0
4113,154.0
4114,178.0
4115,193.0
4116,186.0
4117,192.0
4118,223.0
4119,220.0
4120,193.0
4121,231.0
4122,219.0
4123,211.0
4124,161.0
4125,164.0
4126,60.0
4127,42.0
4128,45.0
4129,45.0
4130,49.0
4131,87.0
4132,92.0
4133,69.0
4134,83.0
4135,86.0
4136,111.0
4137,100.0
4138,104.0
